user_id,age,country,favorite_genres,genre_weights
2d5f6572-5818-4f91-be2a-33725a35452f,28,Germany,"[""honky-tonk"", ""reggae""]","{""honky-tonk"": 0.6447, ""reggae"": 0.2499, ""swedish"": 0.0205, ""drum-and-bass"": 0.0423, ""groove"": 0.0426}"
57ffec13-5a2e-40b0-985a-dcb41c93b609,36,Brazil,"[""songwriter""]","{""songwriter"": 0.8866, ""heavy-metal"": 0.0798, ""indie"": 0.0337}"
50801ac1-8352-4e13-964e-89784a7b5a96,53,USA,"[""metalcore""]","{""metalcore"": 0.8545, ""rock-n-roll"": 0.0639, ""afrobeat"": 0.0816}"
f36d9cf8-1983-495e-8577-140f38024fd3,54,UK,"[""salsa""]","{""salsa"": 0.9036, ""detroit-techno"": 0.0304, ""emo"": 0.0659}"
23b8778a-6e94-4751-b55e-3364cf1192b7,23,Mexico,"[""trance"", ""honky-tonk"", ""pop""]","{""trance"": 0.4642, ""honky-tonk"": 0.2334, ""pop"": 0.1929, ""synth-pop"": 0.0475, ""latino"": 0.0413, ""j-pop"": 0.0207}"
66d8000e-9d59-4bfe-89a9-bebe92b377af,34,Australia,"[""samba"", ""pop""]","{""samba"": 0.6435, ""pop"": 0.269, ""hard-rock"": 0.0342, ""happy"": 0.0164, ""detroit-techno"": 0.0229, ""swedish"": 0.0141}"
2e5fc39d-801f-4151-84fd-057a32d4b562,63,Australia,"[""kids"", ""techno""]","{""kids"": 0.6303, ""techno"": 0.2579, ""grunge"": 0.0432, ""k-pop"": 0.0449, ""romance"": 0.0237}"
1fbd057d-aca3-4a90-9d1c-d747ce5d99ae,29,Canada,"[""hip-hop"", ""punk""]","{""hip-hop"": 0.6793, ""punk"": 0.2732, ""songwriter"": 0.014, ""latino"": 0.0335}"
138daa86-063c-401d-b651-96f849bc0170,33,India,"[""grunge""]","{""grunge"": 0.8198, ""country"": 0.0372, ""disney"": 0.0718, ""anime"": 0.0711}"
a569ae43-5fba-43e0-a16e-1eed50332b14,41,Canada,"[""anime"", ""punk""]","{""anime"": 0.5978, ""punk"": 0.2736, ""j-pop"": 0.0443, ""tango"": 0.0396, ""edm"": 0.0446}"
21336bdc-0f3a-4a01-a38f-9f0a96ad294d,35,France,"[""singer-songwriter"", ""rockabilly""]","{""singer-songwriter"": 0.6239, ""rockabilly"": 0.2795, ""j-idol"": 0.0473, ""party"": 0.0492}"
bfd249fa-0fca-4ab1-b327-a0586bf07a66,57,Germany,"[""reggae""]","{""reggae"": 0.7975, ""disney"": 0.0715, ""ska"": 0.0635, ""piano"": 0.0675}"
0fb3f885-7016-4b33-965d-88c29028be2b,18,Germany,"[""ambient""]","{""ambient"": 0.8381, ""comedy"": 0.0715, ""heavy-metal"": 0.0253, ""soul"": 0.0652}"
e639dc65-cf73-434a-be59-284f178c23fd,57,France,"[""techno""]","{""techno"": 0.8665, ""mpb"": 0.0601, ""pop-film"": 0.0734}"
2a23383b-18ef-4985-aa7f-bb9344db0b38,58,Australia,"[""goth"", ""groove"", ""hard-rock""]","{""goth"": 0.4502, ""groove"": 0.2724, ""hard-rock"": 0.1872, ""electronic"": 0.0328, ""piano"": 0.0213, ""british"": 0.0241, ""bluegrass"": 0.0119}"
aa404f9b-f0bf-49e6-9157-d9f3121f0897,46,UK,"[""disney""]","{""disney"": 0.8365, ""alternative"": 0.0766, ""goth"": 0.0869}"
e7820311-9070-4f11-add2-3be47df26712,33,India,"[""sad""]","{""sad"": 0.8175, ""happy"": 0.0685, ""r-n-b"": 0.0241, ""electro"": 0.0657, ""hard-rock"": 0.0241}"
f942cfbd-fbfa-47d5-8583-20673ea577c8,25,UK,"[""disney""]","{""disney"": 0.8823, ""trance"": 0.0435, ""punk-rock"": 0.0742}"
a199f385-0508-427f-bfc5-f19ddeb232a5,57,India,"[""electronic"", ""brazil""]","{""electronic"": 0.5572, ""brazil"": 0.3601, ""world-music"": 0.0421, ""sertanejo"": 0.0406}"
25c19764-b4b3-46f4-af76-315f7b31dbcb,51,UK,"[""anime""]","{""anime"": 0.8981, ""sad"": 0.0548, ""goth"": 0.022, ""groove"": 0.025}"
1ade55c5-022d-46c6-b3c0-a4a625bda60f,44,UK,"[""hard-rock""]","{""hard-rock"": 0.9082, ""reggae"": 0.0245, ""comedy"": 0.0673}"
6adb6c0f-2013-431d-9360-f284e1007176,47,Canada,"[""j-idol"", ""spanish""]","{""j-idol"": 0.5906, ""spanish"": 0.2991, ""samba"": 0.0331, ""grindcore"": 0.0175, ""kids"": 0.0152, ""show-tunes"": 0.0445}"
3366ac2b-fb06-4bfb-bcbe-b3347f4455b3,25,India,"[""cantopop""]","{""cantopop"": 0.8935, ""brazil"": 0.0392, ""house"": 0.0673}"
ad081dec-6b84-42aa-9410-6af2d7179739,40,Canada,"[""pop-film"", ""guitar""]","{""pop-film"": 0.6114, ""guitar"": 0.3338, ""dancehall"": 0.0263, ""techno"": 0.0286}"
26f24979-6bf0-448c-a168-f2985d40f394,18,Australia,"[""electronic""]","{""electronic"": 0.7896, ""groove"": 0.0262, ""hip-hop"": 0.0476, ""psych-rock"": 0.0647, ""emo"": 0.0719}"
0d9bc765-b5b0-4a48-89da-4b7d6768b190,31,France,"[""emo""]","{""emo"": 0.7812, ""comedy"": 0.061, ""club"": 0.0245, ""singer-songwriter"": 0.0671, ""heavy-metal"": 0.0662}"
3d9042d9-a255-44d2-95ec-fb9ae0b05308,35,UK,"[""french"", ""disney""]","{""french"": 0.5742, ""disney"": 0.2851, ""party"": 0.0309, ""dance"": 0.0407, ""pagode"": 0.0436, ""mandopop"": 0.0256}"
f2bb0f38-4b6c-4cdb-9217-e3e8c129ed57,30,USA,"[""funk"", ""punk""]","{""funk"": 0.6306, ""punk"": 0.2881, ""new-age"": 0.0301, ""garage"": 0.0513}"
c541e210-a336-4b87-ad47-e5719588e46c,18,Japan,"[""singer-songwriter"", ""kids""]","{""singer-songwriter"": 0.6076, ""kids"": 0.3437, ""piano"": 0.015, ""j-dance"": 0.0337}"
675dae86-cb3e-4545-8017-2bcdc7b09f4d,37,Mexico,"[""rock""]","{""rock"": 0.8958, ""rockabilly"": 0.0289, ""blues"": 0.0753}"
1094874d-d7b0-44c1-afe1-05691ab9af4a,42,Brazil,"[""pop-film""]","{""pop-film"": 0.9463, ""punk-rock"": 0.0269, ""rock"": 0.0268}"
3d277ca2-60d4-430d-93be-b4abffe36fcd,32,Mexico,"[""pop""]","{""pop"": 0.8426, ""acoustic"": 0.0615, ""goth"": 0.0681, ""punk"": 0.0277}"
f57fa54f-1dad-4f28-990b-89bde9dec994,56,Mexico,"[""alternative""]","{""alternative"": 0.7609, ""bluegrass"": 0.0591, ""disco"": 0.082, ""j-pop"": 0.0198, ""soul"": 0.0782}"
c70bc316-4028-4664-8702-a253214896c9,56,Japan,"[""j-idol""]","{""j-idol"": 0.8577, ""k-pop"": 0.0631, ""ambient"": 0.0791}"
9cec9077-32f8-477d-9c2c-e6d0bf9dfdb9,46,India,"[""dub""]","{""dub"": 0.8494, ""k-pop"": 0.0414, ""trip-hop"": 0.0565, ""indie"": 0.0527}"
91b14290-a703-431a-a243-af308a8db8a0,51,Japan,"[""samba""]","{""samba"": 0.7787, ""afrobeat"": 0.0622, ""country"": 0.0448, ""sleep"": 0.0514, ""disney"": 0.0629}"
1af2bb9e-f127-4ba2-a95c-222ef1d3c0f8,17,Japan,"[""jazz""]","{""jazz"": 0.7553, ""dubstep"": 0.0654, ""sleep"": 0.048, ""death-metal"": 0.0613, ""psych-rock"": 0.0701}"
424ac41a-6e5a-4699-9313-aff073edb09d,60,USA,"[""synth-pop""]","{""synth-pop"": 0.9169, ""progressive-house"": 0.0273, ""minimal-techno"": 0.0558}"
7001a5bc-8698-45f4-98b5-356a960dbafd,29,Germany,"[""j-pop"", ""hardstyle""]","{""j-pop"": 0.6377, ""hardstyle"": 0.264, ""latino"": 0.0221, ""soul"": 0.0372, ""swedish"": 0.0226, ""rock"": 0.0165}"
3faf041f-fad6-4c0f-b78a-a9872d4ccbb5,28,Brazil,"[""indie-pop"", ""turkish""]","{""indie-pop"": 0.633, ""turkish"": 0.227, ""j-rock"": 0.0324, ""hardstyle"": 0.0317, ""reggae"": 0.0441, ""chicago-house"": 0.0318}"
4a72f3ba-b868-4880-aabe-ccec22d798ab,53,Germany,"[""synth-pop""]","{""synth-pop"": 0.8703, ""ambient"": 0.0701, ""sleep"": 0.0596}"
5f73303d-e1d8-46c8-8f63-9ad14d1f379c,58,Mexico,"[""metalcore"", ""samba""]","{""metalcore"": 0.5787, ""samba"": 0.2715, ""iranian"": 0.0427, ""groove"": 0.0443, ""techno"": 0.0134, ""study"": 0.0493}"
4b4e1cce-9bd4-4bc7-98d3-f7b6fcfbc6bf,30,Australia,"[""hardcore""]","{""hardcore"": 0.9015, ""disney"": 0.0238, ""jazz"": 0.0476, ""singer-songwriter"": 0.0271}"
ef6c8763-c880-496f-b092-9551ef8ca6bc,58,Australia,"[""idm""]","{""idm"": 0.8219, ""reggaeton"": 0.0764, ""grunge"": 0.0208, ""opera"": 0.0809}"
2a2e9dc2-2fb6-4cfd-96f7-75320f6a8646,29,Japan,"[""grunge""]","{""grunge"": 0.8503, ""latino"": 0.0526, ""reggae"": 0.0267, ""disney"": 0.0234, ""techno"": 0.047}"
22a83c0d-311f-48c5-8eaa-5330aa422579,16,Mexico,"[""edm""]","{""edm"": 0.8281, ""death-metal"": 0.0485, ""reggaeton"": 0.0551, ""electronic"": 0.0415, ""breakbeat"": 0.0268}"
fc842962-61a4-4534-891d-03a38d4ef6dd,23,USA,"[""gospel""]","{""gospel"": 0.9038, ""sad"": 0.0289, ""mandopop"": 0.0269, ""world-music"": 0.0405}"
3ee1b4a6-9127-4c40-8c36-3ae96cedc29d,28,India,"[""cantopop"", ""electro""]","{""cantopop"": 0.5566, ""electro"": 0.3107, ""ambient"": 0.0518, ""industrial"": 0.031, ""french"": 0.0499}"
72fdf395-5d29-4a42-b076-95c40e121d55,38,Germany,"[""rockabilly"", ""dub""]","{""rockabilly"": 0.5765, ""dub"": 0.3121, ""german"": 0.0218, ""indian"": 0.016, ""new-age"": 0.0458, ""heavy-metal"": 0.0279}"
346bdae1-c421-4efc-a10f-16b11733cb3b,56,India,"[""idm"", ""hardstyle""]","{""idm"": 0.7183, ""hardstyle"": 0.2539, ""garage"": 0.0152, ""rockabilly"": 0.0125}"
90c44fcc-2e39-40d0-824e-5e28166859d2,25,Japan,"[""power-pop"", ""songwriter""]","{""power-pop"": 0.5528, ""songwriter"": 0.2799, ""honky-tonk"": 0.0321, ""jazz"": 0.0392, ""chicago-house"": 0.043, ""chill"": 0.0531}"
9405b0f5-42e6-4929-afec-2ba1497fc8ce,64,USA,"[""electro""]","{""electro"": 0.8444, ""chill"": 0.0815, ""forro"": 0.0291, ""funk"": 0.0212, ""disco"": 0.0238}"
b7d00b44-2199-450e-b47b-f20ff1552819,41,Australia,"[""hip-hop"", ""club""]","{""hip-hop"": 0.6237, ""club"": 0.2888, ""sertanejo"": 0.0212, ""progressive-house"": 0.0343, ""sleep"": 0.0319}"
019c7403-1659-4466-9f2e-f847edfce1f8,54,Brazil,"[""detroit-techno"", ""synth-pop""]","{""detroit-techno"": 0.6001, ""synth-pop"": 0.3377, ""alternative"": 0.018, ""sertanejo"": 0.0442}"
db063562-b166-447c-a2dc-ac8a8440488f,32,India,"[""turkish""]","{""turkish"": 0.8868, ""gospel"": 0.042, ""punk-rock"": 0.0712}"
4ef63f5a-710a-4cbf-b29f-0592e9b845ed,37,Canada,"[""comedy""]","{""comedy"": 0.8971, ""malay"": 0.0356, ""party"": 0.022, ""dancehall"": 0.0453}"
ad70296a-616c-4d55-8ee1-9bc6811b1b7c,60,Mexico,"[""mpb""]","{""mpb"": 0.8121, ""samba"": 0.0179, ""reggaeton"": 0.0498, ""dance"": 0.0506, ""world-music"": 0.0696}"
4f8db993-a748-41dd-8450-fb1ba6be55e2,43,Japan,"[""psych-rock""]","{""psych-rock"": 0.8601, ""folk"": 0.0502, ""minimal-techno"": 0.043, ""study"": 0.0467}"
8a4c34a5-d63e-4221-8afb-86c81a2d27c2,52,India,"[""j-pop"", ""ambient"", ""blues""]","{""j-pop"": 0.5092, ""ambient"": 0.2737, ""blues"": 0.1313, ""acoustic"": 0.0427, ""indie-pop"": 0.026, ""soul"": 0.017}"
4ed5c5a7-98a1-4cc8-9dfc-1dc8a1b3176c,27,USA,"[""psych-rock""]","{""psych-rock"": 0.9076, ""swedish"": 0.0194, ""piano"": 0.073}"
69941805-3638-4f28-8af3-ed05471a17c4,40,Germany,"[""blues"", ""electronic""]","{""blues"": 0.5448, ""electronic"": 0.3541, ""sertanejo"": 0.031, ""indie-pop"": 0.0181, ""techno"": 0.052}"
884a4da3-1da7-4640-b2fa-463cb50d9d4c,58,Brazil,"[""rock""]","{""rock"": 0.9325, ""happy"": 0.0275, ""guitar"": 0.04}"
8bd9fa7d-9f95-494a-bd2b-e134e2ac6ea3,35,UK,"[""metal""]","{""metal"": 0.896, ""dub"": 0.0672, ""bluegrass"": 0.0368}"
d6c2a036-632a-4d6c-8339-c00b126b81a5,54,France,"[""tango""]","{""tango"": 0.8494, ""electro"": 0.0695, ""punk-rock"": 0.0594, ""pagode"": 0.0217}"
6217c97f-f527-41d2-9f76-f62114abb563,37,Germany,"[""piano""]","{""piano"": 0.8452, ""psych-rock"": 0.0746, ""kids"": 0.0598, ""jazz"": 0.0204}"
43d01b59-7834-4c08-b3ec-48f3882feb49,29,Germany,"[""dubstep"", ""show-tunes""]","{""dubstep"": 0.5827, ""show-tunes"": 0.3398, ""funk"": 0.0494, ""j-idol"": 0.0281}"
b32b909b-e14a-49a9-9365-984de0a03180,43,Australia,"[""j-dance"", ""emo""]","{""j-dance"": 0.6069, ""emo"": 0.3232, ""progressive-house"": 0.0452, ""grunge"": 0.0248}"
0ce75ae1-09dc-4929-bdc3-864b67e581bd,47,France,"[""edm"", ""songwriter""]","{""edm"": 0.5671, ""songwriter"": 0.2591, ""electronic"": 0.0465, ""j-dance"": 0.0459, ""jazz"": 0.0375, ""gospel"": 0.0439}"
aed8bf05-a586-439a-b49a-2b40b045bda2,28,Japan,"[""electro"", ""songwriter""]","{""electro"": 0.5748, ""songwriter"": 0.2867, ""new-age"": 0.0507, ""sertanejo"": 0.0481, ""grindcore"": 0.0396}"
c8479617-2625-4f29-a76f-29e9a162c16b,55,USA,"[""grindcore""]","{""grindcore"": 0.7846, ""pop"": 0.0246, ""synth-pop"": 0.0639, ""pop-film"": 0.0499, ""reggaeton"": 0.0769}"
cc2f22dd-b1fb-45d3-a508-c7383f835349,31,USA,"[""soul""]","{""soul"": 0.9209, ""gospel"": 0.0271, ""groove"": 0.0336, ""songwriter"": 0.0184}"
98a5266a-9a4b-4e56-8069-28f15be933d7,59,Mexico,"[""indie-pop""]","{""indie-pop"": 0.7275, ""punk"": 0.0845, ""alternative"": 0.067, ""metalcore"": 0.0648, ""sleep"": 0.0563}"
f84d7c67-4d6a-44ad-8524-8ffce8bb1d66,62,UK,"[""groove"", ""punk-rock""]","{""groove"": 0.601, ""punk-rock"": 0.2879, ""afrobeat"": 0.0455, ""trip-hop"": 0.0333, ""latin"": 0.0166, ""rock"": 0.0158}"
003ef2f3-0ea1-4242-b6a5-22a8fae2dacb,48,Australia,"[""latino""]","{""latino"": 0.9158, ""indian"": 0.0514, ""mpb"": 0.0328}"
4fc158c0-101c-4c51-a1ff-3a1497af923b,61,UK,"[""forro"", ""alt-rock""]","{""forro"": 0.6239, ""alt-rock"": 0.2861, ""show-tunes"": 0.0315, ""songwriter"": 0.0586}"
9b152228-f1d5-4a4c-abe4-0b42b505b935,31,Canada,"[""spanish"", ""black-metal""]","{""spanish"": 0.5858, ""black-metal"": 0.247, ""kids"": 0.0516, ""alternative"": 0.0213, ""metalcore"": 0.0497, ""blues"": 0.0446}"
a4098495-4383-4dcf-8212-48c24d5d4869,62,USA,"[""dub"", ""dubstep""]","{""dub"": 0.5655, ""dubstep"": 0.3112, ""k-pop"": 0.0414, ""j-rock"": 0.0184, ""kids"": 0.0471, ""alternative"": 0.0164}"
b1c2af13-266d-407c-bcfa-c1a3e7591acd,38,UK,"[""show-tunes""]","{""show-tunes"": 0.8157, ""dubstep"": 0.034, ""kids"": 0.0652, ""swedish"": 0.0386, ""drum-and-bass"": 0.0466}"
0a6b0ac0-3db8-4500-8409-89ef1e59e15e,42,Japan,"[""groove"", ""breakbeat""]","{""groove"": 0.6391, ""breakbeat"": 0.2381, ""turkish"": 0.0391, ""emo"": 0.0155, ""black-metal"": 0.0282, ""k-pop"": 0.0401}"
e3e50359-c3e4-4944-89e5-bfe811acfe9a,21,UK,"[""spanish"", ""soul""]","{""spanish"": 0.6427, ""soul"": 0.292, ""disney"": 0.0424, ""garage"": 0.0229}"
57b3e993-f4cc-497a-a391-c4203e88e8bc,51,UK,"[""reggaeton"", ""pop-film""]","{""reggaeton"": 0.6422, ""pop-film"": 0.258, ""dubstep"": 0.0138, ""show-tunes"": 0.051, ""garage"": 0.019, ""ambient"": 0.0161}"
e6184dff-92ac-4a32-ba3b-7b60a95c07e5,46,UK,"[""j-dance"", ""trance""]","{""j-dance"": 0.5185, ""trance"": 0.3061, ""malay"": 0.0551, ""spanish"": 0.06, ""ska"": 0.0202, ""alternative"": 0.0401}"
d64a6c82-65ef-41aa-9467-715c86ff5c32,23,Canada,"[""hardcore""]","{""hardcore"": 0.8544, ""dancehall"": 0.0418, ""anime"": 0.0592, ""k-pop"": 0.0446}"
876bf8e6-cc19-4cda-8e7a-7f18a39a4c30,47,Mexico,"[""guitar""]","{""guitar"": 0.8493, ""metal"": 0.0339, ""study"": 0.0722, ""dance"": 0.0445}"
1bb24ece-216b-4abe-80b2-4c6e9dbd961f,47,India,"[""death-metal""]","{""death-metal"": 0.7925, ""rockabilly"": 0.0852, ""jazz"": 0.0396, ""sertanejo"": 0.0827}"
66dda049-9ad0-41cc-a7f5-7c9d5841c6a5,40,Canada,"[""malay""]","{""malay"": 0.8297, ""happy"": 0.0288, ""hardstyle"": 0.0526, ""grunge"": 0.0889}"
53cb51fa-8063-4a6e-93e4-e8b1d56e8cbc,40,India,"[""synth-pop""]","{""synth-pop"": 0.8906, ""iranian"": 0.0426, ""disney"": 0.0668}"
50174bcc-81ef-4684-a35f-acf433579245,36,USA,"[""alt-rock""]","{""alt-rock"": 0.8335, ""jazz"": 0.0233, ""indian"": 0.0234, ""progressive-house"": 0.0698, ""metal"": 0.05}"
0c13b9ad-4a2d-46c3-9b07-7a47cecfb708,20,France,"[""anime""]","{""anime"": 0.8304, ""j-rock"": 0.0756, ""pop-film"": 0.094}"
b879f67b-7520-4f52-adfd-8b013b90be37,27,France,"[""sleep"", ""songwriter""]","{""sleep"": 0.6106, ""songwriter"": 0.3025, ""electronic"": 0.0303, ""mandopop"": 0.0197, ""tango"": 0.0369}"
3ffede7c-3850-4f88-8698-5f9364629b25,53,UK,"[""k-pop"", ""industrial""]","{""k-pop"": 0.6291, ""industrial"": 0.2874, ""piano"": 0.0317, ""minimal-techno"": 0.029, ""latin"": 0.0229}"
e2b27c91-6ea2-437a-9219-a44737b80c6f,31,Mexico,"[""death-metal"", ""samba""]","{""death-metal"": 0.5562, ""samba"": 0.3342, ""metal"": 0.03, ""mandopop"": 0.0569, ""happy"": 0.0227}"
296e59e3-64af-4a6d-a853-1cc8ac18861d,30,Canada,"[""disco""]","{""disco"": 0.7745, ""club"": 0.0892, ""edm"": 0.023, ""brazil"": 0.0292, ""house"": 0.0842}"
d28c113a-8553-4114-b76a-3f179e6c51da,61,Japan,"[""children"", ""j-rock""]","{""children"": 0.6564, ""j-rock"": 0.2588, ""anime"": 0.0156, ""tango"": 0.0138, ""latin"": 0.0554}"
be4b3054-7907-4a1f-bb13-b4974070c425,45,Germany,"[""progressive-house""]","{""progressive-house"": 0.8084, ""chill"": 0.0724, ""dubstep"": 0.075, ""death-metal"": 0.0442}"
2084f94f-bb9e-41e6-baef-75c4d3c34855,43,USA,"[""folk""]","{""folk"": 0.8871, ""ska"": 0.048, ""rockabilly"": 0.0649}"
8d538e65-9e68-410c-85e3-b4d3a9e0242c,16,France,"[""punk"", ""pop""]","{""punk"": 0.6174, ""pop"": 0.2223, ""club"": 0.0432, ""edm"": 0.049, ""latin"": 0.0426, ""r-n-b"": 0.0255}"
495de520-398c-4e48-bb42-8f02aa93b0c5,40,Australia,"[""trance""]","{""trance"": 0.8831, ""black-metal"": 0.0409, ""synth-pop"": 0.0242, ""ambient"": 0.0518}"
bc96551f-9782-46f1-985c-538977be4a1e,45,UK,"[""sleep""]","{""sleep"": 0.8168, ""dubstep"": 0.0498, ""trance"": 0.0779, ""black-metal"": 0.0555}"
24782f30-025b-4af1-9397-dd5358b80d74,49,Australia,"[""dubstep""]","{""dubstep"": 0.7896, ""alt-rock"": 0.0606, ""brazil"": 0.0946, ""detroit-techno"": 0.0221, ""new-age"": 0.0331}"
d92a4579-a8fd-4faa-92b1-3517953c603b,21,India,"[""blues"", ""german""]","{""blues"": 0.6199, ""german"": 0.3103, ""latin"": 0.0523, ""folk"": 0.0174}"
857049c4-b324-4d14-aca6-63af7a92309c,33,Germany,"[""edm""]","{""edm"": 0.8153, ""honky-tonk"": 0.0226, ""hard-rock"": 0.026, ""rockabilly"": 0.0747, ""electronic"": 0.0614}"
20a395c2-c7bd-410a-b808-661c3cd0ebc0,23,Australia,"[""songwriter"", ""latin""]","{""songwriter"": 0.6068, ""latin"": 0.2764, ""rockabilly"": 0.0221, ""rock"": 0.0282, ""emo"": 0.0148, ""black-metal"": 0.0518}"
b273adc7-389b-46b5-919f-a832dbe02a78,45,Japan,"[""folk"", ""progressive-house""]","{""folk"": 0.6294, ""progressive-house"": 0.2336, ""emo"": 0.0384, ""french"": 0.0331, ""metal"": 0.0385, ""trance"": 0.0271}"
57a37fe7-dd02-4eb3-b854-631ec0e26a8c,55,France,"[""hard-rock""]","{""hard-rock"": 0.882, ""techno"": 0.0264, ""gospel"": 0.0916}"
4e9fa5df-6f0c-4a4c-b4ab-ce03083b7d0f,40,Canada,"[""j-dance"", ""house"", ""dance""]","{""j-dance"": 0.5221, ""house"": 0.2511, ""dance"": 0.1538, ""dubstep"": 0.0392, ""chicago-house"": 0.0338}"
1396561e-d41c-4d1b-ad15-2f7e233140ba,19,Brazil,"[""alternative""]","{""alternative"": 0.8302, ""r-n-b"": 0.0218, ""show-tunes"": 0.0782, ""acoustic"": 0.0698}"
f8c7d109-a4f0-48d5-80f2-fa8672b1c70c,21,France,"[""rock-n-roll""]","{""rock-n-roll"": 0.8632, ""afrobeat"": 0.0345, ""ambient"": 0.0256, ""latin"": 0.0767}"
bce95235-ffbd-40da-9c83-b22170122eaa,28,Japan,"[""disney""]","{""disney"": 0.7364, ""country"": 0.0803, ""detroit-techno"": 0.0495, ""punk"": 0.0585, ""opera"": 0.0753}"
daf75dac-e092-4080-8a8b-0902ebbd5aad,33,Canada,"[""cantopop""]","{""cantopop"": 0.7836, ""goth"": 0.0452, ""rockabilly"": 0.0261, ""deep-house"": 0.0587, ""trance"": 0.0864}"
20838296-b498-4e52-94fa-5680b2751f1b,22,Canada,"[""gospel""]","{""gospel"": 0.8469, ""reggaeton"": 0.0268, ""latino"": 0.0444, ""indian"": 0.0651, ""sertanejo"": 0.0168}"
c3b64dd9-97da-4162-9601-87d85118333f,29,Germany,"[""chill""]","{""chill"": 0.8312, ""r-n-b"": 0.0331, ""alt-rock"": 0.0519, ""sad"": 0.0838}"
f46e527d-d4e6-4f6d-931e-53d34b20b967,40,Australia,"[""classical""]","{""classical"": 0.8393, ""groove"": 0.0761, ""black-metal"": 0.0354, ""j-idol"": 0.0492}"
92ece3a4-b35e-462e-a6df-c9c55e88c50d,60,UK,"[""chicago-house""]","{""chicago-house"": 0.8675, ""blues"": 0.0178, ""honky-tonk"": 0.0608, ""rock-n-roll"": 0.0539}"
012b0d57-9ac5-4f82-b2a6-a9d7e940fbe7,26,India,"[""indie""]","{""indie"": 0.9058, ""punk-rock"": 0.0264, ""forro"": 0.0677}"
4bde4334-70d9-4032-87b6-dbad17f30dc4,44,Japan,"[""german""]","{""german"": 0.8984, ""alternative"": 0.0616, ""guitar"": 0.04}"
fd5fff38-caca-4233-9e34-9ff5e1068c0b,33,Japan,"[""mandopop"", ""hardcore""]","{""mandopop"": 0.6322, ""hardcore"": 0.2683, ""iranian"": 0.03, ""sad"": 0.0383, ""honky-tonk"": 0.0313}"
b97faac3-a320-4c46-a3f9-4d08d7672ed4,19,UK,"[""industrial"", ""kids""]","{""industrial"": 0.534, ""kids"": 0.2815, ""dub"": 0.0233, ""grindcore"": 0.0564, ""samba"": 0.0545, ""metalcore"": 0.0504}"
14d26fca-d0bd-4b66-9c69-91e1c9a16b58,45,Canada,"[""soul""]","{""soul"": 0.8499, ""edm"": 0.0528, ""mandopop"": 0.0257, ""salsa"": 0.0716}"
786f5413-c6d1-48d9-9869-0e0196f349fe,41,Canada,"[""heavy-metal"", ""afrobeat""]","{""heavy-metal"": 0.6175, ""afrobeat"": 0.2769, ""swedish"": 0.0557, ""grunge"": 0.0344, ""hard-rock"": 0.0155}"
a80e2b81-5616-43f4-b68d-35497639be1b,37,Australia,"[""industrial"", ""heavy-metal""]","{""industrial"": 0.6293, ""heavy-metal"": 0.2708, ""trip-hop"": 0.0331, ""german"": 0.0225, ""disco"": 0.0444}"
d71ab7f0-2a07-43e8-94ae-cdcc85037922,22,Brazil,"[""indie"", ""electro""]","{""indie"": 0.603, ""electro"": 0.2748, ""latin"": 0.0292, ""latino"": 0.0634, ""country"": 0.0296}"
94b2453f-7c27-443a-a30c-5f66af4d4a51,27,Canada,"[""afrobeat""]","{""afrobeat"": 0.8769, ""piano"": 0.0553, ""reggae"": 0.0455, ""french"": 0.0224}"
5c955c33-587b-4292-81ed-573c5e271794,22,India,"[""psych-rock"", ""latino""]","{""psych-rock"": 0.5831, ""latino"": 0.237, ""forro"": 0.0517, ""j-dance"": 0.0417, ""grindcore"": 0.0451, ""goth"": 0.0414}"
01f494ce-ed6b-4df1-a5a0-9dd8f5b0ac2a,19,Mexico,"[""mpb"", ""hardstyle""]","{""mpb"": 0.6171, ""hardstyle"": 0.242, ""sertanejo"": 0.0326, ""rock"": 0.0318, ""romance"": 0.0499, ""brazil"": 0.0266}"
c7210bfb-cde7-4a80-a50c-ec6567c4179b,55,Germany,"[""malay""]","{""malay"": 0.9043, ""disco"": 0.0228, ""hardstyle"": 0.073}"
8851a8e6-d14d-4568-9635-4529f5aac49a,52,Brazil,"[""ambient""]","{""ambient"": 0.8622, ""singer-songwriter"": 0.036, ""chicago-house"": 0.0372, ""songwriter"": 0.0646}"
3960399e-b9b1-4dc6-8df4-c06d923bd5f5,42,UK,"[""psych-rock""]","{""psych-rock"": 0.8443, ""edm"": 0.04, ""indian"": 0.0386, ""tango"": 0.0288, ""club"": 0.0483}"
047607f1-f149-4272-805e-6cc0ce349769,41,India,"[""opera"", ""turkish""]","{""opera"": 0.5442, ""turkish"": 0.3198, ""show-tunes"": 0.0494, ""progressive-house"": 0.0314, ""sad"": 0.0553}"
d36c2fc2-e1b4-4b13-ac0e-33dd1980e34e,24,Mexico,"[""chill""]","{""chill"": 0.7867, ""sad"": 0.0824, ""detroit-techno"": 0.0529, ""psych-rock"": 0.078}"
1fa8efbb-e3f4-42cb-b578-bf7899f57456,18,Canada,"[""songwriter"", ""black-metal""]","{""songwriter"": 0.5576, ""black-metal"": 0.3286, ""industrial"": 0.049, ""j-rock"": 0.038, ""hardcore"": 0.0268}"
